kaisai_tsukihi,keibajo_code,race_bango,top3_hit_count,top5_hit_count,top3_predicted,top3_actual,top5_predicted,top5_actual
126,44,9,2,2,"11,2,6","2,10,11","11,2,6,3,9","2,10,11"
126,44,10,1,2,"5,12,4","12,1,9","5,12,4,2,9","12,1,9"
126,44,11,2,2,"5,2,9","2,5,7","5,2,9,6,1","2,5,7"
126,44,12,1,1,"2,7,10","5,7,11","2,7,10,15,3","5,7,11"
126,48,1,1,2,"6,2,4","10,7,4","6,2,4,7,5","10,7,4"
126,48,2,0,1,"1,6,7","9,4,2","1,6,7,11,2","9,4,2"
126,48,3,2,2,"10,11,2","10,9,2","10,11,2,3,4","10,9,2"
126,48,4,1,1,"1,12,2","12,10,11","1,12,2,9,3","12,10,11"
126,48,5,1,1,"5,1,3","3,2,7","5,1,3,10,9","3,2,7"
126,48,6,1,1,"5,10,4","5,12,2","5,10,4,3,7","5,12,2"
126,48,7,1,2,"7,8,3","4,3,11","7,8,3,6,11","4,3,11"
126,48,8,3,3,"10,3,2","2,3,10","10,3,2,4,5","2,3,10"
126,48,9,1,1,"7,4,3","2,7,1","7,4,3,8,10","2,7,1"
126,48,10,2,3,"11,10,3","8,3,11","11,10,3,8,9","8,3,11"
126,48,11,2,3,"3,5,8","3,5,4","3,5,8,4,6","3,5,4"
126,48,12,2,2,"10,1,8","10,5,1","10,1,8,6,9","10,5,1"
126,54,1,1,3,"8,6,7","9,4,8","8,6,7,4,9","9,4,8"
126,54,2,1,3,"1,3,5","3,7,8","1,3,5,7,8","3,7,8"
126,54,3,1,2,"1,8,3","8,9,4","1,8,3,9,7","8,9,4"
126,54,4,1,1,"2,3,9","8,3,1","2,3,9,5,6","8,3,1"
126,54,5,2,3,"8,1,2","8,3,1","8,1,2,3,4","8,3,1"
126,54,6,1,1,"1,3,5","3,2,4","1,3,5,7,6","3,2,4"
126,54,7,2,2,"7,4,6","6,2,7","7,4,6,8,1","6,2,7"
126,54,8,1,2,"9,5,2","11,4,5","9,5,2,7,4","11,4,5"
126,54,9,1,2,"6,5,4","8,6,3","6,5,4,3,2","8,6,3"
126,54,10,2,2,"1,9,8","9,1,10","1,9,8,2,6","9,1,10"
126,54,11,1,2,"10,7,5","7,6,4","10,7,5,6,9","7,6,4"
127,44,1,0,1,"9,5,2","10,4,1","9,5,2,12,10","10,4,1"
127,44,2,1,2,"4,2,9","2,8,14","4,2,9,8,12","2,8,14"
127,44,3,1,2,"11,5,9","5,4,8","11,5,9,7,4","5,4,8"
127,44,4,1,2,"5,3,13","3,11,1","5,3,13,11,9","3,11,1"
127,44,5,1,2,"7,1,10","5,1,8","7,1,10,4,5","5,1,8"
127,44,6,1,2,"2,3,1","3,6,10","2,3,1,5,6","3,6,10"
127,44,7,2,2,"6,9,3","6,9,4","6,9,3,12,11","6,9,4"
127,44,8,1,1,"10,6,5","6,8,2","10,6,5,14,13","6,8,2"
127,44,9,2,2,"6,5,12","6,2,12","6,5,12,4,3","6,2,12"
127,44,10,1,2,"6,4,8","2,4,5","6,4,8,1,5","2,4,5"
127,44,11,2,2,"11,12,8","8,11,1","11,12,8,7,2","8,11,1"
127,44,12,2,3,"13,6,4","4,5,13","13,6,4,5,7","4,5,13"
127,48,1,0,2,"8,12,5","6,2,3","8,12,5,6,3","6,2,3"
127,48,2,1,1,"2,3,4","10,11,2","2,3,4,7,9","10,11,2"
127,48,3,1,3,"3,7,2","4,6,3","3,7,2,6,4","4,6,3"
127,48,4,2,2,"9,12,3","2,9,3","9,12,3,11,10","2,9,3"
127,48,5,1,2,"8,5,10","4,3,10","8,5,10,6,3","4,3,10"
127,48,6,1,2,"11,8,7","11,1,6","11,8,7,1,2","11,1,6"
127,48,7,1,1,"2,5,6","11,3,2","2,5,6,7,12","11,3,2"
127,48,8,1,2,"8,1,5","9,11,8","8,1,5,12,9","9,11,8"
127,48,9,2,3,"6,5,1","6,4,1","6,5,1,4,3","6,4,1"
127,48,10,1,1,"9,3,1","2,9,11","9,3,1,10,4","2,9,11"
127,48,11,1,1,"12,4,10","12,8,9","12,4,10,7,2","12,8,9"
127,48,12,1,2,"6,2,9","6,3,8","6,2,9,7,8","6,3,8"
127,51,1,2,2,"5,10,2","5,2,7","5,10,2,6,1","5,2,7"
127,51,2,2,2,"5,3,1","3,2,1","5,3,1,7,9","3,2,1"
127,51,3,1,1,"6,2,10","8,6,5","6,2,10,9,3","8,6,5"
127,51,4,1,1,"5,6,8","2,10,6","5,6,8,4,9","2,10,6"
127,51,5,1,2,"7,1,5","2,7,9","7,1,5,3,2","2,7,9"
127,51,6,2,2,"1,4,2","9,1,4","1,4,2,3,10","9,1,4"
127,51,7,2,2,"8,6,3","3,8,7","8,6,3,10,5","3,8,7"
127,51,8,2,2,"7,1,2","1,2,8","7,1,2,3,6","1,2,8"
127,51,9,2,3,"6,7,2","6,5,2","6,7,2,4,5","6,5,2"
127,51,10,1,2,"7,8,2","8,9,3","7,8,2,9,4","8,9,3"
127,51,11,1,2,"8,2,5","8,9,6","8,2,5,3,9","8,9,6"
127,51,12,2,2,"6,11,12","5,11,6","6,11,12,3,10","5,11,6"
127,54,1,3,3,"5,4,1","5,4,1","5,4,1,7,2","5,4,1"
127,54,2,1,1,"9,3,12","9,7,6","9,3,12,8,1","9,7,6"
127,54,3,2,2,"2,9,6","2,6,3","2,9,6,4,1","2,6,3"
127,54,4,1,2,"10,4,8","4,6,5","10,4,8,6,2","4,6,5"
127,54,5,1,1,"3,9,4","4,5,7","3,9,4,8,2","4,5,7"
127,54,6,1,2,"3,8,4","3,2,5","3,8,4,2,6","3,2,5"
127,54,7,1,2,"10,8,7","10,4,2","10,8,7,6,4","10,4,2"
127,54,8,2,2,"8,2,6","8,9,6","8,2,6,1,3","8,9,6"
127,54,9,1,1,"1,11,10","1,5,8","1,11,10,6,9","1,5,8"
127,54,10,1,1,"3,8,1","6,2,8","3,8,1,5,9","6,2,8"
128,44,1,2,2,"11,8,4","8,7,11","11,8,4,1,10","8,7,11"
128,44,2,2,2,"10,3,8","8,3,1","10,3,8,4,2","8,3,1"
128,44,3,1,2,"9,1,11","4,10,11","9,1,11,4,2","4,10,11"
128,44,4,3,3,"1,7,9","7,1,9","1,7,9,4,6","7,1,9"
128,44,5,2,3,"4,9,6","4,9,3","4,9,6,1,3","4,9,3"
128,44,6,1,1,"7,8,9","7,1,3","7,8,9,2,12","7,1,3"
128,44,7,2,2,"11,8,6","11,6,12","11,8,6,9,13","11,6,12"
128,44,8,1,2,"14,4,13","14,3,8","14,4,13,1,8","14,3,8"
128,44,9,3,3,"6,2,3","6,3,2","6,2,3,1,5","6,3,2"
128,44,10,1,2,"3,13,9","3,7,12","3,13,9,12,2","3,7,12"
128,44,11,2,2,"11,5,9","5,6,9","11,5,9,10,2","5,6,9"
128,44,12,0,1,"4,5,10","11,7,3","4,5,10,11,2","11,7,3"
128,48,1,2,2,"6,8,5","6,3,8","6,8,5,9,7","6,3,8"
128,48,2,2,3,"9,4,2","9,4,5","9,4,2,6,5","9,4,5"
128,48,3,1,2,"1,11,2","4,11,12","1,11,2,12,6","4,11,12"
128,48,4,0,0,"2,3,11","9,5,4","2,3,11,12,8","9,5,4"
128,48,5,1,1,"9,10,8","8,11,6","9,10,8,2,12","8,11,6"
128,48,6,1,1,"5,6,12","9,6,8","5,6,12,10,3","9,6,8"
128,48,7,2,3,"10,8,12","10,1,12","10,8,12,11,1","10,1,12"
128,48,8,2,3,"2,8,7","7,6,2","2,8,7,9,6","7,6,2"
128,48,9,2,2,"3,6,9","3,5,9","3,6,9,1,8","3,5,9"
128,48,10,2,3,"4,8,7","10,7,4","4,8,7,10,6","10,7,4"
128,48,11,1,2,"2,1,3","4,1,12","2,1,3,6,4","4,1,12"
128,48,12,2,2,"7,11,5","7,8,11","7,11,5,4,2","7,8,11"
128,51,1,2,3,"10,8,9","5,10,8","10,8,9,5,1","5,10,8"
128,51,2,2,3,"8,9,7","1,8,9","8,9,7,10,1","1,8,9"
128,51,3,0,1,"10,9,3","7,5,4","10,9,3,4,6","7,5,4"
128,51,4,0,1,"5,12,1","4,10,8","5,12,1,4,6","4,10,8"
128,51,5,2,2,"2,10,1","2,1,7","2,10,1,4,5","2,1,7"
128,51,6,2,2,"5,9,7","5,9,6","5,9,7,3,10","5,9,6"
128,51,7,1,2,"8,4,6","3,8,1","8,4,6,1,5","3,8,1"
128,51,8,1,1,"9,7,1","2,7,6","9,7,1,4,3","2,7,6"
128,51,9,2,2,"7,1,4","7,5,4","7,1,4,2,8","7,5,4"
128,51,10,3,3,"6,4,5","6,4,5","6,4,5,8,9","6,4,5"
128,51,11,3,3,"8,6,4","6,8,4","8,6,4,2,3","6,8,4"
128,51,12,2,2,"12,6,10","6,8,12","12,6,10,7,9","6,8,12"
129,44,1,1,2,"5,3,7","7,12,2","5,3,7,6,12","7,12,2"
129,44,2,0,1,"9,5,12","4,1,8","9,5,12,14,8","4,1,8"
129,44,3,1,1,"5,12,11","6,5,10","5,12,11,3,2","6,5,10"
129,44,4,1,2,"1,11,4","7,2,1","1,11,4,3,7","7,2,1"
129,44,5,2,3,"5,4,1","7,1,5","5,4,1,6,7","7,1,5"
129,44,6,2,2,"5,4,2","5,1,4","5,4,2,6,3","5,1,4"
129,44,7,1,1,"6,2,7","6,12,3","6,2,7,11,9","6,12,3"
129,44,8,2,2,"2,3,8","7,3,8","2,3,8,4,6","7,3,8"
129,44,9,1,2,"3,4,2","1,6,4","3,4,2,6,8","1,6,4"
129,44,10,1,2,"14,10,15","7,10,4","14,10,15,7,9","7,10,4"
129,44,11,1,2,"5,9,1","1,8,10","5,9,1,3,8","1,8,10"
129,44,12,1,1,"11,1,6","5,11,2","11,1,6,13,7","5,11,2"
129,48,1,2,2,"4,11,5","11,4,3","4,11,5,8,7","11,4,3"
129,48,2,1,2,"8,9,12","12,11,6","8,9,12,6,2","12,11,6"
129,48,3,2,2,"2,1,5","9,2,1","2,1,5,6,11","9,2,1"
129,48,4,2,2,"2,1,5","2,1,3","2,1,5,7,12","2,1,3"
129,48,5,1,2,"12,4,1","6,1,7","12,4,1,6,2","6,1,7"
129,48,6,2,3,"5,12,7","12,3,7","5,12,7,2,3","12,3,7"
129,48,7,0,1,"10,3,5","11,6,1","10,3,5,7,11","11,6,1"
129,48,8,2,3,"5,12,7","5,7,4","5,12,7,8,4","5,7,4"
129,48,9,1,2,"11,8,10","8,6,4","11,8,10,3,6","8,6,4"
129,48,10,0,1,"1,8,3","7,5,9","1,8,3,2,7","7,5,9"
129,48,11,1,1,"8,7,5","8,6,12","8,7,5,11,1","8,6,12"
129,48,12,2,3,"5,4,6","5,4,2","5,4,6,2,7","5,4,2"
129,51,1,3,3,"1,5,2","5,2,1","1,5,2,10,3","5,2,1"
129,51,2,2,3,"2,1,5","1,2,4","2,1,5,4,3","1,2,4"
129,51,3,1,2,"5,6,7","6,2,3","5,6,7,2,10","6,2,3"
129,51,4,2,3,"8,3,2","2,8,9","8,3,2,1,9","2,8,9"
129,51,5,1,2,"2,1,9","1,10,8","2,1,9,7,8","1,10,8"
129,51,6,1,3,"5,6,7","4,6,9","5,6,7,9,4","4,6,9"
129,51,7,2,2,"4,9,1","4,7,1","4,9,1,10,5","4,7,1"
129,51,8,2,2,"1,7,8","9,7,8","1,7,8,4,5","9,7,8"
129,51,9,1,2,"6,4,7","8,7,2","6,4,7,2,1","8,7,2"
129,51,10,0,1,"10,5,1","2,4,7","10,5,1,4,9","2,4,7"
129,51,11,2,2,"9,5,4","5,9,10","9,5,4,11,2","5,9,10"
129,51,12,2,2,"4,3,7","4,7,8","4,3,7,11,5","4,7,8"
129,55,1,1,2,"8,10,11","8,9,4","8,10,11,6,4","8,9,4"
129,55,2,2,2,"7,1,5","5,1,4","7,1,5,6,8","5,1,4"
129,55,3,1,2,"8,1,7","5,7,2","8,1,7,5,4","5,7,2"
129,55,4,0,1,"8,9,2","7,3,1","8,9,2,6,1","7,3,1"
129,55,5,1,2,"8,10,4","5,2,8","8,10,4,5,1","5,2,8"
129,55,6,1,2,"6,4,8","6,12,9","6,4,8,11,12","6,12,9"
129,55,7,2,2,"2,5,4","5,4,8","2,5,4,1,7","5,4,8"
129,55,8,1,1,"10,7,11","3,11,6","10,7,11,2,8","3,11,6"
129,55,9,1,1,"5,7,2","2,1,4","5,7,2,3,10","2,1,4"
129,55,10,1,2,"9,7,4","7,3,2","9,7,4,5,3","7,3,2"
129,55,11,2,3,"3,5,6","3,1,5","3,5,6,2,1","3,1,5"
129,55,12,1,1,"3,6,7","7,10,1","3,6,7,8,4","7,10,1"
130,44,1,0,1,"4,7,11","8,1,5","4,7,11,2,5","8,1,5"
130,44,2,1,2,"3,6,8","6,7,9","3,6,8,7,1","6,7,9"
130,44,3,1,3,"3,6,2","4,5,2","3,6,2,5,4","4,5,2"
130,44,4,2,3,"3,1,2","9,2,1","3,1,2,9,10","9,2,1"
130,44,5,1,2,"5,6,4","5,13,7","5,6,4,7,3","5,13,7"
130,44,6,0,0,"5,12,11","3,10,13","5,12,11,9,14","3,10,13"
130,44,7,3,3,"10,5,4","10,5,4","10,5,4,7,1","10,5,4"
130,44,8,2,2,"12,2,7","7,12,11","12,2,7,5,9","7,12,11"
130,44,9,1,1,"5,3,7","11,10,3","5,3,7,9,6","11,10,3"
130,44,10,2,2,"11,10,6","11,6,12","11,10,6,5,8","11,6,12"
130,44,11,1,2,"2,4,12","12,8,10","2,4,12,5,10","12,8,10"
130,44,12,0,0,"13,7,9","4,1,8","13,7,9,10,5","4,1,8"
130,48,1,1,1,"11,9,5","9,7,12","11,9,5,2,3","9,7,12"
130,48,2,1,2,"10,11,7","5,10,1","10,11,7,5,3","5,10,1"
130,48,3,2,2,"6,8,7","7,6,2","6,8,7,4,9","7,6,2"
130,48,4,2,2,"3,7,1","1,3,10","3,7,1,6,5","1,3,10"
130,48,5,1,2,"9,12,3","3,5,4","9,12,3,8,5","3,5,4"
130,48,6,1,2,"1,8,2","3,8,5","1,8,2,5,11","3,8,5"
130,48,7,1,1,"4,12,8","3,8,6","4,12,8,7,5","3,8,6"
130,48,8,2,3,"4,6,7","6,1,4","4,6,7,1,10","6,1,4"
130,48,9,1,2,"10,8,1","1,9,7","10,8,1,7,2","1,9,7"
130,48,10,1,1,"6,8,2","6,12,3","6,8,2,4,1","6,12,3"
130,48,11,1,1,"10,11,6","11,8,12","10,11,6,7,9","11,8,12"
130,48,12,1,1,"1,4,7","1,5,2","1,4,7,6,3","1,5,2"
