kaisai_tsukihi,keibajo_code,race_bango,top3_hit_count,top5_hit_count,top3_predicted,top3_actual,top5_predicted,top5_actual
1115,54,7,1,2,"9,6,1","9,8,10","9,6,1,2,4","9,8,10,4,5"
1115,54,8,1,3,"2,8,5","7,5,3","2,8,5,7,1","7,5,3,6,1"
1115,54,9,2,3,"4,2,10","4,1,2","4,2,10,8,1","4,1,2,9,11"
1115,54,10,0,1,"8,2,6","4,11,3","8,2,6,10,7","4,11,3,10,9"
1115,54,11,2,3,"4,9,8","4,7,8","4,9,8,5,10","4,7,8,3,10"
1115,54,12,1,1,"11,3,10","11,12,2","11,3,10,6,9","11,12,2,1,7"
1115,55,1,2,4,"11,7,3","7,11,1","11,7,3,1,9","7,11,1,3,10"
1115,55,2,1,3,"5,2,4","3,2,6","5,2,4,6,1","3,2,6,5,10"
1115,55,3,2,3,"7,2,5","4,7,5","7,2,5,1,3","4,7,5,6,3"
1115,55,4,3,5,"5,4,2","5,2,4","5,4,2,1,3","5,2,4,1,3"
1115,55,5,1,3,"7,3,9","8,3,5","7,3,9,2,5","8,3,5,1,2"
1115,55,6,2,3,"2,1,6","2,1,8","2,1,6,7,11","2,1,8,7,10"
1115,55,7,1,4,"11,4,9","11,8,10","11,4,9,7,10","11,8,10,9,4"
1115,55,8,0,2,"10,8,6","2,4,5","10,8,6,9,1","2,4,5,9,6"
1115,55,9,1,3,"6,11,5","11,9,4","6,11,5,9,3","11,9,4,2,5"
1115,55,10,1,4,"1,7,6","1,10,5","1,7,6,11,10","1,10,5,6,7"
1115,55,11,1,3,"10,2,6","8,2,4","10,2,6,5,3","8,2,4,3,5"
1116,35,1,1,5,"4,8,7","4,1,6","4,8,7,6,1","4,1,6,7,8"
1116,35,2,1,3,"10,4,11","5,10,2","10,4,11,5,9","5,10,2,6,9"
1116,35,3,3,3,"8,4,1","4,1,8","8,4,1,3,7","4,1,8,12,11"
1116,35,4,2,4,"5,1,3","1,5,4","5,1,3,4,9","1,5,4,2,3"
1116,35,5,2,4,"1,6,10","1,6,2","1,6,10,2,5","1,6,2,10,4"
1116,35,6,2,3,"7,2,9","7,2,1","7,2,9,8,5","7,2,1,9,3"
1116,35,7,2,4,"1,6,3","1,3,2","1,6,3,5,2","1,3,2,7,6"
1116,35,8,1,3,"2,7,11","2,9,6","2,7,11,6,4","2,9,6,5,11"
1116,35,9,1,3,"10,9,8","10,1,5","10,9,8,2,11","10,1,5,8,9"
1116,35,10,1,1,"1,3,6","1,10,8","1,3,6,5,11","1,10,8,4,2"
1116,35,11,0,2,"6,8,12","2,3,1","6,8,12,7,1","2,3,1,10,8"
1116,35,12,1,3,"9,7,10","7,2,6","9,7,10,11,3","7,2,6,10,9"
1116,46,1,2,4,"1,5,6","6,5,4","1,5,6,4,7","6,5,4,3,1"
1116,46,2,2,4,"3,1,2","3,8,2","3,1,2,8,7","3,8,2,7,4"
1116,46,3,2,5,"2,4,5","2,1,5","2,4,5,1,3","2,1,5,3,4"
1116,46,4,2,3,"6,3,7","3,1,6","6,3,7,4,5","3,1,6,2,4"
1116,46,5,3,5,"2,3,4","2,4,3","2,3,4,1,5","2,4,3,1,5"
1116,46,6,2,4,"6,3,1","4,6,1","6,3,1,4,7","4,6,1,7,5"
1116,46,7,3,5,"6,4,7","4,7,6","6,4,7,5,3","4,7,6,5,3"
1116,46,8,1,3,"4,3,7","4,5,6","4,3,7,6,8","4,5,6,3,2"
1116,46,9,1,2,"11,5,4","7,5,1","11,5,4,8,6","7,5,1,2,8"
1116,46,10,2,3,"10,4,9","6,4,10","10,4,9,5,12","6,4,10,2,9"
1116,54,1,2,2,"7,6,5","7,4,5","7,6,5,1,8","7,4,5,9,2"
1116,54,2,2,4,"4,7,6","8,4,7","4,7,6,5,1","8,4,7,5,6"
1116,54,3,3,5,"6,8,10","8,6,10","6,8,10,5,1","8,6,10,5,1"
1116,54,4,2,3,"2,4,5","2,5,6","2,4,5,6,10","2,5,6,8,7"
1116,54,5,1,3,"12,7,10","12,6,4","12,7,10,3,6","12,6,4,1,10"
1116,54,6,1,2,"9,7,11","9,6,5","9,7,11,10,4","9,6,5,11,8"
1116,54,7,2,4,"9,7,2","9,11,2","9,7,2,11,3","9,11,2,8,7"
1116,54,8,2,4,"1,7,5","1,4,7","1,7,5,4,2","1,4,7,2,9"
1116,54,9,2,3,"9,4,10","9,10,2","9,4,10,5,3","9,10,2,1,3"
1116,54,10,1,3,"7,6,2","5,8,6","7,6,2,4,1","5,8,6,2,1"
1116,54,11,2,3,"5,6,2","6,5,4","5,6,2,3,8","6,5,4,9,8"
1116,54,12,2,3,"4,6,12","12,1,4","4,6,12,9,5","12,1,4,10,5"
1116,55,1,3,4,"9,8,1","8,1,9","9,8,1,5,6","8,1,9,6,7"
1116,55,2,2,4,"3,2,5","3,5,4","3,2,5,8,7","3,5,4,8,2"
1116,55,3,1,3,"5,3,4","5,1,8","5,3,4,8,1","5,1,8,10,2"
1116,55,4,2,5,"2,8,11","11,6,8","2,8,11,9,6","11,6,8,2,9"
1116,55,5,2,3,"1,6,3","3,11,6","1,6,3,9,4","3,11,6,4,10"
1116,55,6,1,2,"6,4,2","5,2,7","6,4,2,11,8","5,2,7,9,6"
1116,55,7,2,3,"12,11,1","12,11,10","12,11,1,2,5","12,11,10,1,7"
1116,55,8,0,3,"3,5,4","7,8,6","3,5,4,6,2","7,8,6,5,3"
1116,55,9,2,4,"8,2,7","2,8,6","8,2,7,6,9","2,8,6,7,4"
1116,55,10,2,3,"5,11,10","5,11,1","5,11,10,7,3","5,11,1,10,9"
1116,55,11,3,4,"9,2,6","2,9,6","9,2,6,1,8","2,9,6,4,1"
1117,35,1,0,3,"10,2,11","12,1,3","10,2,11,12,3","12,1,3,2,6"
1117,35,2,1,4,"10,5,2","7,10,11","10,5,2,11,7","7,10,11,5,9"
1117,35,3,1,3,"9,7,6","9,4,1","9,7,6,1,3","9,4,1,2,6"
1117,35,4,2,4,"5,7,3","7,1,3","5,7,3,4,8","7,1,3,5,8"
1117,35,5,2,3,"10,8,1","10,8,5","10,8,1,9,7","10,8,5,6,1"
1117,35,6,0,3,"2,4,5","9,8,11","2,4,5,1,9","9,8,11,2,1"
1117,35,7,0,4,"9,3,8","12,11,7","9,3,8,11,7","12,11,7,9,8"
1117,35,8,1,2,"3,6,4","5,1,3","3,6,4,11,9","5,1,3,4,7"
1117,35,9,2,2,"2,9,12","9,4,2","2,9,12,8,6","9,4,2,10,1"
1117,35,10,1,2,"1,7,5","2,1,3","1,7,5,6,4","2,1,3,4,10"
1117,35,11,1,3,"1,9,8","1,2,5","1,9,8,3,4","1,2,5,9,4"
1117,35,12,1,3,"9,6,8","5,4,8","9,6,8,2,5","5,4,8,6,1"
1117,45,1,2,4,"2,4,5","2,5,1","2,4,5,3,1","2,5,1,3,6"
1117,45,2,1,2,"3,1,4","2,1,5","3,1,4,10,6","2,1,5,10,7"
1117,45,3,0,2,"3,7,9","1,6,10","3,7,9,4,8","1,6,10,3,4"
1117,45,4,3,3,"10,7,6","10,7,6","10,7,6,4,3","10,7,6,8,9"
1117,45,5,2,3,"2,10,4","3,2,10","2,10,4,6,8","3,2,10,11,4"
1117,45,6,1,1,"7,6,2","11,6,12","7,6,2,1,5","11,6,12,9,3"
1117,45,7,3,3,"1,5,11","1,11,5","1,5,11,12,3","1,11,5,2,7"
1117,45,8,2,4,"14,12,13","1,14,13","14,12,13,11,1","1,14,13,3,12"
1117,45,9,0,1,"9,8,2","14,10,12","9,8,2,1,4","14,10,12,6,2"
1117,45,10,2,4,"12,8,5","6,12,8","12,8,5,1,7","6,12,8,7,5"
1117,45,11,2,3,"9,2,5","9,5,10","9,2,5,11,8","9,5,10,3,2"
1117,45,12,2,4,"8,9,3","8,9,5","8,9,3,1,5","8,9,5,1,4"
1117,46,1,2,4,"7,3,6","7,3,2","7,3,6,5,2","7,3,2,8,6"
1117,46,2,3,4,"2,4,7","2,4,7","2,4,7,8,6","2,4,7,8,5"
1117,46,3,2,4,"7,1,3","7,3,2","7,1,3,6,5","7,3,2,6,5"
1117,46,4,3,4,"7,1,4","7,4,1","7,1,4,2,3","7,4,1,6,2"
1117,46,5,2,4,"5,1,7","5,4,1","5,1,7,4,2","5,4,1,7,6"
1117,46,6,2,4,"7,5,4","5,3,7","7,5,4,1,3","5,3,7,4,2"
1117,46,7,2,3,"2,1,4","2,1,7","2,1,4,6,8","2,1,7,5,8"
1117,46,8,2,3,"4,6,7","7,1,4","4,6,7,5,2","7,1,4,6,3"
1117,46,9,3,4,"5,2,1","2,5,1","5,2,1,6,3","2,5,1,3,4"
1117,46,10,2,3,"10,9,5","10,3,9","10,9,5,3,2","10,3,9,4,1"
1117,46,11,0,0,"9,4,10","11,3,8","9,4,10,7,2","11,3,8,12,5"
1117,46,12,0,2,"5,1,11","4,2,12","5,1,11,12,3","4,2,12,9,5"
1118,35,1,2,3,"1,4,5","4,1,8","1,4,5,8,3","4,1,8,9,7"
1118,35,2,1,3,"3,1,9","3,10,6","3,1,9,8,5","3,10,6,1,5"
1118,35,3,2,4,"9,8,4","8,3,9","9,8,4,3,6","8,3,9,1,4"
1118,35,4,2,2,"10,5,4","4,2,10","10,5,4,6,7","4,2,10,3,1"
1118,35,5,1,2,"1,9,11","11,2,3","1,9,11,4,12","11,2,3,5,1"
1118,35,6,1,3,"9,6,10","6,1,5","9,6,10,1,4","6,1,5,4,2"
1118,35,7,1,2,"2,5,1","2,7,3","2,5,1,8,4","2,7,3,6,4"
1118,35,8,1,4,"3,1,9","9,7,2","3,1,9,2,7","9,7,2,1,11"
1118,35,9,1,1,"10,3,9","10,2,6","10,3,9,12,8","10,2,6,4,1"
1118,35,10,0,2,"12,1,3","2,4,10","12,1,3,6,11","2,4,10,11,6"
1118,35,11,1,3,"3,10,7","3,1,2","3,10,7,8,6","3,1,2,6,7"
1118,35,12,0,1,"9,5,1","6,8,7","9,5,1,6,10","6,8,7,4,3"
1118,45,1,1,2,"7,10,3","7,6,4","7,10,3,5,11","7,6,4,8,10"
1118,45,2,1,4,"3,11,10","7,3,4","3,11,10,7,4","7,3,4,11,8"
1118,45,3,3,4,"7,5,11","7,11,5","7,5,11,2,9","7,11,5,2,10"
1118,45,4,3,3,"2,1,5","2,1,5","2,1,5,11,6","2,1,5,4,9"
1118,45,5,2,3,"4,12,1","7,12,4","4,12,1,6,7","7,12,4,9,2"
1118,45,6,1,4,"6,3,5","14,6,9","6,3,5,1,9","14,6,9,1,3"
1118,45,7,0,3,"2,4,11","8,5,6","2,4,11,6,5","8,5,6,3,4"
1118,45,8,1,2,"1,6,11","6,10,5","1,6,11,10,3","6,10,5,9,2"
1118,45,9,0,2,"8,9,12","11,4,5","8,9,12,3,11","11,4,5,9,7"
1118,45,10,3,4,"9,5,4","9,4,5","9,5,4,6,2","9,4,5,1,6"
1118,45,11,2,3,"8,2,11","8,2,4","8,2,11,3,1","8,2,4,11,7"
1118,45,12,1,3,"14,7,4","4,9,8","14,7,4,9,13","4,9,8,6,13"
1118,47,1,1,2,"6,1,10","2,6,8","6,1,10,3,4","2,6,8,3,9"
1118,47,2,2,2,"3,1,4","3,4,7","3,1,4,8,11","3,4,7,5,2"
1118,47,3,0,2,"2,6,9","7,10,1","2,6,9,1,3","7,10,1,4,3"
1118,47,4,2,3,"4,5,7","5,4,9","4,5,7,9,1","5,4,9,2,3"
1118,47,5,2,3,"1,5,8","5,1,3","1,5,8,3,4","5,1,3,11,10"
1118,47,6,2,3,"5,6,7","5,6,1","5,6,7,1,3","5,6,1,2,10"
1118,47,7,2,4,"5,2,6","6,9,5","5,2,6,9,7","6,9,5,1,7"
1118,47,8,1,3,"5,1,6","1,8,2","5,1,6,2,8","1,8,2,3,7"
1118,47,9,1,2,"8,6,1","3,1,5","8,6,1,3,7","3,1,5,4,2"
1118,47,10,2,3,"7,5,9","5,2,9","7,5,9,8,1","5,2,9,7,6"
1118,47,11,2,3,"2,10,7","10,9,7","2,10,7,4,1","10,9,7,6,1"
1118,47,12,1,3,"3,10,2","3,6,9","3,10,2,6,5","3,6,9,7,10"
1118,50,1,1,1,"4,9,8","9,10,2","4,9,8,6,3","9,10,2,5,7"
1118,50,2,1,3,"10,1,6","9,6,2","10,1,6,7,3","9,6,2,1,10"
1118,50,3,1,3,"8,11,3","6,11,10","8,11,3,9,10","6,11,10,5,9"
1118,50,4,1,2,"3,4,10","9,7,4","3,4,10,6,12","9,7,4,8,3"
1118,50,5,2,4,"4,6,2","2,4,11","4,6,2,11,10","2,4,11,9,6"
1118,50,6,1,2,"7,1,6","7,8,2,10","7,1,6,3,2","7,8,2,10,5"
1118,50,7,1,3,"9,4,5","10,6,9","9,4,5,10,1","10,6,9,7,4"
1118,50,8,2,4,"5,2,4","5,2,7","5,2,4,1,7","5,2,7,1,10"
1118,50,9,1,3,"9,6,11","4,11,1","9,6,11,8,3","4,11,1,9,3"
1118,50,10,3,3,"11,6,3","11,6,3","11,6,3,4,10","11,6,3,9,5"
1118,50,11,2,3,"10,5,9","10,9,4","10,5,9,1,2","10,9,4,5,8"
1118,50,12,1,3,"2,8,5","4,10,5","2,8,5,10,3","4,10,5,3,7"
1119,45,1,1,4,"4,7,8","4,1,3","4,7,8,2,1","4,1,3,7,2"
1119,45,2,3,4,"2,8,7","2,8,7","2,8,7,5,4","2,8,7,5,1"
1119,45,3,2,2,"5,12,3","5,3,4","5,12,3,10,6","5,3,4,9,1"
1119,45,4,2,5,"8,1,10","8,10,5","8,1,10,5,3","8,10,5,3,1"
1119,45,5,2,4,"5,7,8","5,8,9","5,7,8,4,12","5,8,9,12,4"
1119,45,6,2,4,"1,2,5","1,6,5","1,2,5,3,6","1,6,5,7,2"
1119,45,7,2,3,"8,1,9","8,9,2","8,1,9,6,4","8,9,2,1,3"
1119,45,8,2,3,"8,7,1","8,7,3","8,7,1,3,10","8,7,3,6,4"
1119,45,9,1,3,"8,9,5","3,6,8","8,9,5,6,7","3,6,8,5,1"
1119,45,10,3,3,"5,4,12","5,12,4","5,4,12,6,10","5,12,4,7,2"
1119,45,11,3,4,"1,9,5","1,9,5","1,9,5,7,12","1,9,5,8,7"
1119,45,12,1,3,"14,5,7","14,2,12","14,5,7,3,12","14,2,12,5,8"
1119,47,1,2,4,"5,2,1","5,1,7","5,2,1,6,7","5,1,7,2,8"
1119,47,2,2,3,"10,6,9","10,9,5","10,6,9,2,1","10,9,5,7,6"
1119,47,3,2,4,"8,7,3","8,4,3","8,7,3,5,2","8,4,3,7,2"
1119,47,4,3,4,"6,8,10","6,10,8","6,8,10,5,3","6,10,8,5,9"
1119,47,5,1,3,"3,1,2","4,9,1","3,1,2,5,6","4,9,1,5,6"
1119,47,6,2,3,"10,4,2","10,4,6","10,4,2,9,8","10,4,6,8,3"
1119,47,7,1,2,"3,10,4","6,3,2","3,10,4,9,2","6,3,2,5,8"
1119,47,8,1,3,"4,8,6","4,7,1","4,8,6,5,3","4,7,1,3,5"
1119,47,9,2,4,"4,10,7","4,10,9","4,10,7,3,9","4,10,9,7,2"
1119,47,10,2,4,"4,5,2","4,8,2","4,5,2,8,7","4,8,2,1,7"
1119,47,11,0,3,"8,3,7","6,4,2","8,3,7,4,2","6,4,2,5,7"
1119,47,12,3,5,"6,7,5","5,6,7","6,7,5,3,10","5,6,7,3,10"
1119,50,1,1,3,"9,3,5","4,5,8","9,3,5,10,8","4,5,8,6,9"
1119,50,2,1,2,"2,9,3","8,2,7","2,9,3,6,4","8,2,7,9,5"
1119,50,3,1,4,"1,2,7","5,10,7","1,2,7,5,9","5,10,7,9,2"
1119,50,4,2,4,"1,8,4","3,8,1","1,8,4,3,6","3,8,1,6,10"
1119,50,5,1,3,"3,8,11","5,10,8","3,8,11,9,6","5,10,8,6,11"
1119,50,6,1,4,"12,8,2","9,8,5","12,8,2,9,10","9,8,5,12,10"
1119,50,7,1,3,"4,8,2","8,3,9","4,8,2,9,7","8,3,9,5,7"
1119,50,8,2,3,"5,2,4","5,4,3","5,2,4,7,8","5,4,3,2,9"
1119,50,9,1,3,"4,7,5","9,7,2","4,7,5,9,2","9,7,2,1,10"
1119,50,10,2,3,"12,2,1","4,2,1","12,2,1,11,7","4,2,1,7,8"
1119,50,11,1,3,"3,7,2","10,3,4","3,7,2,11,10","10,3,4,2,5"
1119,50,12,3,3,"6,12,7","6,12,7","6,12,7,1,2","6,12,7,10,11"
1120,45,1,3,5,"6,1,7","6,7,1","6,1,7,5,8","6,7,1,5,8"
1120,45,2,0,2,"4,5,9","1,3,7","4,5,9,1,7","1,3,7,6,2"
1120,45,3,2,4,"5,2,10","2,4,5","5,2,10,3,4","2,4,5,10,6"
1120,45,4,2,4,"1,9,4","2,1,9","1,9,4,2,7","2,1,9,8,7"
1120,45,5,2,3,"4,10,12","4,12,6","4,10,12,3,6","4,12,6,7,9"
1120,45,6,2,3,"10,2,8","10,4,2","10,2,8,4,12","10,4,2,5,3"
1120,45,7,0,2,"3,4,11","5,7,2","3,4,11,7,6","5,7,2,1,3"
1120,45,8,1,1,"1,8,3","4,3,11","1,8,3,7,6","4,3,11,10,5"
1120,45,9,2,2,"7,2,6","7,10,2","7,2,6,9,1","7,10,2,11,8"
1120,45,10,1,3,"10,3,5","3,8,2","10,3,5,8,13","3,8,2,13,4"
1120,45,11,2,4,"3,6,9","10,3,6","3,6,9,7,4","10,3,6,4,9"
1120,45,12,2,3,"1,3,6","6,4,1","1,3,6,9,4","6,4,1,8,7"
1120,48,1,2,2,"7,2,9","7,4,2","7,2,9,8,6","7,4,2,5,11"
1120,48,2,2,3,"9,10,3","3,10,8","9,10,3,5,11","3,10,8,12,5"
1120,48,3,0,0,"5,8,1","4,3,6","5,8,1,7,10","4,3,6,11,12"
1120,48,4,1,3,"8,6,1","6,3,5","8,6,1,12,7","6,3,5,12,8"
1120,48,5,1,3,"1,12,5","5,11,4","1,12,5,8,6","5,11,4,1,12"
1120,48,6,2,2,"11,5,9","5,11,8","11,5,9,6,4","5,11,8,7,10"
1120,48,7,2,3,"2,4,5","10,5,2","2,4,5,8,6","10,5,2,9,4"
1120,48,8,1,3,"7,5,3","7,6,10","7,5,3,12,10","7,6,10,2,3"
1120,48,9,2,2,"4,12,9","12,9,7","4,12,9,5,3","12,9,7,10,1"
1120,48,10,1,3,"9,8,7","9,11,2","9,8,7,3,2","9,11,2,7,10"
1120,48,11,2,3,"12,5,2","12,1,5","12,5,2,4,7","12,1,5,3,7"
1120,48,12,3,3,"11,2,3","3,2,11","11,2,3,10,7","3,2,11,12,5"
1120,50,1,2,3,"2,5,6","2,5,8","2,5,6,9,7","2,5,8,1,9"
1120,50,2,0,2,"3,5,7","10,8,6","3,5,7,10,6","10,8,6,9,2"
1120,50,3,1,3,"6,4,5","6,2,1","6,4,5,7,3","6,2,1,4,5"
1120,50,4,1,3,"7,1,8","8,3,4","7,1,8,3,10","8,3,4,9,1"
1120,50,5,2,3,"10,4,8","10,8,1","10,4,8,5,3","10,8,1,11,3"
1120,50,6,1,2,"7,9,6","9,4,3","7,9,6,4,2","9,4,3,10,1"
1120,50,7,1,3,"4,1,6","4,7,3","4,1,6,5,3","4,7,3,6,2"
1120,50,8,0,2,"3,8,7","5,6,4","3,8,7,2,1","5,6,4,3,8"
1120,50,9,1,4,"3,4,9","8,3,6","3,4,9,8,6","8,3,6,4,2"
1120,50,10,2,4,"3,6,7","3,6,4","3,6,7,8,5","3,6,4,8,5"
1120,50,11,1,3,"10,7,9","7,8,1","10,7,9,8,6","7,8,1,10,3"
1120,50,12,0,2,"2,4,5","7,12,11","2,4,5,12,8","7,12,11,4,3"
1121,45,1,2,4,"2,1,5","1,2,4","2,1,5,4,3","1,2,4,5,6"
1121,45,2,2,4,"1,2,4","2,1,5","1,2,4,5,6","2,1,5,4,3"
1121,45,3,2,3,"5,7,6","5,7,1","5,7,6,4,1","5,7,1,2,3"
1121,45,4,2,4,"3,7,1","3,7,5","3,7,1,6,4","3,7,5,1,4"
1121,45,5,2,5,"8,5,3","3,2,8","8,5,3,2,1","3,2,8,5,1"
1121,45,6,2,3,"4,1,9","4,1,6","4,1,9,10,3","4,1,6,3,5"
1121,45,7,1,3,"11,9,3","11,7,2","11,9,3,7,6","11,7,2,9,10"
1121,45,8,1,3,"5,4,8","3,8,1","5,4,8,9,1","3,8,1,5,10"
1121,45,9,2,3,"5,2,9","9,5,3","5,2,9,10,6","9,5,3,7,6"
1121,45,10,2,4,"13,3,2","6,13,2","13,3,2,1,8","6,13,2,3,1"
1121,45,11,1,2,"2,10,3","4,2,9","2,10,3,1,5","4,2,9,8,5"
1121,45,12,0,1,"7,3,5","11,2,14","7,3,5,6,14","11,2,14,1,9"
1121,48,1,2,3,"1,8,12","10,8,1","1,8,12,7,5","10,8,1,4,12"
1121,48,2,2,2,"11,6,8","8,11,5","11,6,8,9,12","8,11,5,7,4"
1121,48,3,2,3,"11,9,6","6,11,7","11,9,6,1,7","6,11,7,12,10"
1121,48,4,1,2,"8,5,1","6,7,8","8,5,1,9,3","6,7,8,2,3"
1121,48,5,3,3,"5,8,9","8,5,9","5,8,9,12,2","8,5,9,7,4"
1121,48,6,1,5,"11,7,2","9,11,8","11,7,2,9,8","9,11,8,2,7"
1121,48,7,2,3,"7,3,1","6,7,1","7,3,1,6,8","6,7,1,5,12"
1121,48,8,1,2,"2,6,9","6,11,3","2,6,9,8,10","6,11,3,8,7"
1121,48,9,2,4,"9,7,2","9,2,4","9,7,2,4,8","9,2,4,7,3"
1121,48,10,1,2,"6,10,2","8,11,2","6,10,2,5,1","8,11,2,6,12"
1121,48,11,3,5,"8,9,4","8,9,4","8,9,4,2,3","8,9,4,2,3"
1121,48,12,1,3,"8,9,1","2,9,4","8,9,1,2,7","2,9,4,7,10"
1122,55,1,1,2,"8,6,4","8,9,10","8,6,4,2,7","8,9,10,5,6"
1122,55,2,1,2,"10,4,3","1,3,6","10,4,3,9,2","1,3,6,5,2"
1122,55,3,2,3,"3,8,7","2,3,8","3,8,7,6,9","2,3,8,4,7"
1122,55,4,1,3,"6,8,5","4,6,7","6,8,5,1,4","4,6,7,12,5"
1122,55,5,1,3,"1,10,4","7,1,11","1,10,4,7,3","7,1,11,3,5"
1122,55,6,0,3,"5,8,3","2,4,6","5,8,3,2,4","2,4,6,1,5"
1122,55,7,2,3,"5,10,12","6,5,12","5,10,12,3,4","6,5,12,11,10"
1122,55,8,1,3,"9,6,3","6,2,7","9,6,3,4,10","6,2,7,10,3"
1122,55,9,2,4,"9,11,4","9,11,7","9,11,4,6,5","9,11,7,5,4"
1123,46,1,3,5,"5,8,2","5,8,2","5,8,2,7,3","5,8,2,3,7"
1123,46,2,2,4,"1,7,2","2,7,6","1,7,2,4,8","2,7,6,4,1"
1123,46,3,2,4,"2,6,3","6,2,1","2,6,3,5,1","6,2,1,5,4"
1123,46,4,3,4,"2,3,4","3,2,4","2,3,4,1,8","3,2,4,1,5"
1123,46,5,1,3,"5,6,2","5,4,1","5,6,2,4,7","5,4,1,3,6"
1123,46,6,3,4,"2,8,4","2,4,8","2,8,4,6,3","2,4,8,5,6"
1123,46,7,3,4,"3,5,1","3,1,5","3,5,1,6,2","3,1,5,7,2"
1123,46,8,2,3,"2,8,3","8,3,9","2,8,3,9,10","8,3,9,1,5"
1123,46,9,1,2,"9,8,10","9,6,2","9,8,10,4,6","9,6,2,11,3"
1123,46,10,0,2,"9,11,2","1,6,3","9,11,2,4,5","1,6,3,5,11"
1123,46,11,1,4,"6,2,3","5,1,3","6,2,3,7,5","5,1,3,7,2"
1123,54,1,2,3,"3,9,2","9,3,5","3,9,2,6,7","9,3,5,6,4"
1123,54,2,3,5,"5,1,2","1,2,5","5,1,2,7,4","1,2,5,4,7"
1123,54,3,2,5,"8,7,9","8,7,3","8,7,9,3,4","8,7,3,4,9"
1123,54,4,2,3,"1,5,9","5,9,3","1,5,9,3,2","5,9,3,12,8"
1123,54,5,0,4,"9,5,6","3,7,10","9,5,6,10,3","3,7,10,6,5"
1123,54,6,2,3,"8,4,7","8,4,5","8,4,7,2,6","8,4,5,7,9"
1123,54,7,2,4,"10,9,5","10,1,9","10,9,5,3,1","10,1,9,2,3"
1123,54,8,0,2,"6,4,3","5,1,7","6,4,3,8,2","5,1,7,6,3"
1123,54,9,1,5,"4,5,10","7,10,2","4,5,10,7,2","7,10,2,4,5"
1123,54,10,2,4,"2,3,6","2,3,4","2,3,6,7,5","2,3,4,5,7"
1123,54,11,1,3,"4,2,3","2,11,5","4,2,3,5,9","2,11,5,9,1"
1123,55,1,1,3,"6,8,9","8,4,11","6,8,9,11,7","8,4,11,6,2"
1123,55,2,2,4,"4,7,2","6,7,4","4,7,2,6,8","6,7,4,5,8"
1123,55,3,1,2,"10,9,5","9,4,7","10,9,5,3,8","9,4,7,10,2"
1123,55,4,2,2,"4,3,1","3,4,9","4,3,1,8,6","3,4,9,2,7"
1123,55,5,2,3,"12,5,8","12,5,1","12,5,8,9,2","12,5,1,9,7"
1123,55,6,1,2,"3,1,6","2,3,4","3,1,6,9,10","2,3,4,6,7"
1123,55,7,2,4,"5,10,7","10,11,5","5,10,7,11,3","10,11,5,3,6"
1123,55,8,2,2,"8,9,6","8,1,9","8,9,6,7,5","8,1,9,4,12"
1123,55,9,1,2,"10,11,5","4,10,7","10,11,5,9,6","4,10,7,11,3"
1124,36,1,2,4,"4,5,8","4,5,7","4,5,8,1,6","4,5,7,8,1"
1124,36,2,2,3,"1,2,7","1,2,8","1,2,7,5,4","1,2,8,5,3"
1124,36,3,2,3,"11,3,1","11,9,3","11,3,1,5,8","11,9,3,1,6"
1124,36,4,1,3,"4,1,7","7,3,5","4,1,7,5,2","7,3,5,8,1"
1124,36,5,1,1,"11,6,8","7,1,6","11,6,8,5,9","7,1,6,2,4"
1124,36,6,1,4,"8,9,10","8,1,3","8,9,10,1,3","8,1,3,10,2"
1124,36,7,1,2,"6,8,1","2,3,6","6,8,1,4,2","2,3,6,5,10"
1124,36,8,2,3,"7,10,9","7,10,4","7,10,9,1,11","7,10,4,9,5"
1124,36,9,1,3,"6,3,11","10,3,2","6,3,11,8,5","10,3,2,11,8"
1124,36,10,2,3,"8,4,2","10,8,4","8,4,2,6,1","10,8,4,1,7"
1124,36,11,1,3,"11,5,1","3,1,4","11,5,1,4,6","3,1,4,10,11"
1124,36,12,3,4,"8,6,5","8,6,5","8,6,5,7,2","8,6,5,2,3"
1124,46,1,1,3,"2,8,4","7,2,1","2,8,4,3,7","7,2,1,6,8"
1124,46,2,1,4,"3,7,5","6,3,2","3,7,5,6,2","6,3,2,7,1"
1124,46,3,1,3,"3,5,2","8,5,1","3,5,2,1,6","8,5,1,2,4"
1124,46,4,2,5,"4,1,2","1,4,3","4,1,2,3,5","1,4,3,2,5"
1124,46,5,2,5,"5,3,4","5,3,2","5,3,4,1,2","5,3,2,4,1"
1124,46,6,2,3,"4,7,9","7,4,2","4,7,9,2,3","7,4,2,5,1"
1124,46,7,2,3,"10,2,9","10,2,3","10,2,9,5,3","10,2,3,1,11"
1124,46,8,1,3,"1,2,6","2,7,3","1,2,6,3,8","2,7,3,5,6"
1124,46,9,1,4,"9,8,2","2,4,5","9,8,2,5,7","2,4,5,7,9"
1124,46,10,1,4,"3,7,5","3,6,2","3,7,5,6,2","3,6,2,9,5"
1124,54,1,2,4,"4,2,6","4,2,3","4,2,6,3,5","4,2,3,6,1"
1124,54,2,2,3,"5,7,4","5,3,4","5,7,4,1,8","5,3,4,7,6"
1124,54,3,2,5,"9,5,8","9,8,4","9,5,8,1,4","9,8,4,1,5"
1124,54,4,3,4,"6,3,8","3,6,8","6,3,8,2,5","3,6,8,2,7"
1124,54,5,1,2,"8,1,7","2,6,7","8,1,7,9,4","2,6,7,1,5"
